host_id,host_join_year,host_about,num_verified_sources,is_superhost,host_total_listings_count,number_of_reviews,review_scores_rating,host_response_rate,host_acceptance_rate
2302855,2012.0,"Since 2000 I'm living and working in Amsterdam and I will never leave the city again. I work as a freelance copywriter and love nature, music (indie), cats, interior design, reading and writing, cooking and eating. ",2,False,2.0,60,4.8,,
3601944,2012.0,"Eazy Going ,Always willing to help 
Trustworthy , Honest.
 ***PLEASE READ BEFORE BOOKING*** Please note the following ",2,False,6.0,14,4.71,100,100
3607736,2012.0,"Hi everyone!

I am 40 years old, living in the beautiful city of Amsterdam since 2008. I spend my days cycling, playing soccer, working, going out with friends and of course traveling. I love to be busy and active, but an unexpected night at home can be a bliss.

I have traveled a lot, mostly on my bicycle, and I know how nice it is to stay at someone's place and feel welcome. I love to meet new people, and love to show them around. The quaint little hot chocolate cafes, the little bookmarkets, the live music bars, there's so much more to Amsterdam than you would think! I love being a tourist in my own town.",2,False,2.0,85,4.87,,
3644216,2012.0,,3,True,1.0,265,4.89,100,96
3689867,2012.0,We are Marijke Vos and Lars van Overbeek. We are an open and friendly couple from Amsterdam. Marijke is a writer and Lars is an Art director for movies.,2,True,1.0,174,4.72,100,100
3775786,2012.0,"I'm Aren van Muijen, 45 years old and born in a small village in the south of Holland. The last 20 years I lived in Amsterdam. I finished studies medicine and journalism. 10 years ago I started a company in solar energy. In my spare time I read, write, play quitar and soccer and love to live in Amsterdam!",2,False,1.0,148,4.9,100,80
1902079,2012.0,"I am from Amsterdam, working in advertising and interested in arts, photography sports such as golf, snowboarding and surfing.",2,False,1.0,69,4.99,100,92
3788198,2012.0,"I'm very organized. As Office and IT manager I make sure everybody and the building works properly at my job. 
This reflects in my house where you will find everything works top notch...from the network, TV, heating, dishwasher etc...
I have lived for 10 years in Amsterdam and also in other countries, I love showing my place and making guest feel at home.

I travel a lot so there might be times where I am not the person to give the key, either you will meet best friends of mine or I will point you to a shop in the neighbourhood which I know the owners very well. 
I will be always communicate well in advance whats going to happen on the first day.

During you're stay. my feeling is no news is good news. 
I am 99% of time available to answer your questions and I won't ask during your stay how it is or if there is something I can help with. You contact me.
If I would to stay in someone elses home I would not want to feel like I am a guest all the time by having the landlord ask me questions..

Your review is very important to me, I will do my best to make your stay as good as possible!
",3,False,1.0,105,4.71,100,59
3788673,2012.0,.,2,True,2.0,205,4.7,100,98
3267693,2012.0,"Welcome to Amsterdam
",2,True,2.0,453,4.75,100,100
3823268,2012.0,"Hi, 

We are Has and Geerke, a social entrepreneur and a creative director from Amsterdam. We have an 12 year old daughter called Sammie, a 8 year old son called Nino, and 2 cats.
We live in a bright 95m2 apartment in a quiet area of the city center, with a 80m2 garden on the sunny south side, with terrace and lots of green.
Amsterdam is a very warm and exciting city.....we are sure that you will enjoy your stay!!!!",2,False,1.0,14,5.0,,
3877342,2012.0,"Love to travel, especially South America and Asia!
I like everything that has to do with water, to live on it but also kitesurfing, wakeboarding, stand up paddling and sailing. Also a big fan of wintersports.
I love with my dog Yara. 
Enjoy life to the max!",3,True,3.0,85,4.83,100,100
3518386,2012.0,"Hello, my name is Kristel. I've been living in Amsterdam for 11 years now together with my husband Ron and our three children Feline, Loet & Anne. We love living in this amazing city with its lovely places and we're looking forward to share our experiences with you and welcome you in our luxury B&B. Just send me an email to find out if our place is available.

",2,True,3.0,352,4.94,90,89
3713242,2012.0,"hi i'm Barbara, mother of three adult sons. I live allready 35 years in Amsterdam and I love it, we rebuilded the house and i'm happy to welcome you in the apartment! ",2,False,3.0,91,4.73,,
3703205,2012.0,"I'm a mother of 4 grown-up sons. 
Interested in music, literature and languages, as well as lots of other things. And, of course, people!
An information science major, currently unemployed.
I like to travel and ride my bike, but like to be home as well.

I find the experience of hosting via Airbnb a very satisfactory one. I enjoy making feel people at home, and making sure they have everything they need. Also, I feel proud to live in this wonderful city, and to share this enthusiasm with my guests. The opportunity to get to know people I wouldn't otherwise have encountered is a large extra bonus!
However, if my guests want to keep their privacy, no interaction is required. 
",2,True,5.0,32,4.72,,100
3970753,2012.0,"Spontaneous and easy going couple
Eline (40) is a real estate agent.
Take (45) is an architect.",2,True,2.0,490,4.95,100,95
3975477,2012.0,"During our trips abroad we prefer to sleep in apartments because they are so much more personal than a hotel. More like a home from home in another city.
You can get your own groceries from the market or the local shops.
You can make some tea or coffee, but also enjoy a glass of wine.

We wish you a pleasant stay and look forward to welcoming you!
",2,True,1.0,368,4.94,100,100
1387938,2011.0,"The apartment belongs to us, and we treat it like our child.
We are both born and raised proud Amsterdammmers. We love arts, Music, Film, Sports and Life.
We also want to discover the world and give people the change to discover our world,
We can tell you all about Amsterdam and how nice this neighborhood and apartment is.
Feel free to mail us.",2,False,2.0,39,4.74,,
4000086,2012.0,"I (Ingo) work in Advertising (freelance copywriter), love my girlfriend Marlies, like to travel, like the fun things in life, like design, like cool movies, like all kinds of music (mostly non-commercial), like cars, like (scuba) diving, like new and different cultures, like good food, like to cook, like the summertime, like positive people, like friendships, like hanging out, like Amsterdam, like New York, like Asian countries, like being happy, like water(sports), and so on and so on... Wanna know more likes (or if i even dislike something :-) please contact me.",1,False,1.0,106,4.94,,
4013546,2012.0,"I'm a single man, live in Amsterdam north, have been working at financial world. My biggest hobby is traveling. I've been to many places in the world. Travel brings me lots of energy and spirit, helps me finding myself and discovering the world, and just makes me feel happy. 
Since I have enough space at my own apartment, I'd like to provide a good opportunity to people who want to explore Amsterdam. Meanwhile, I could collect some money to realize my dream, to be able to keep traveling.",2,True,2.0,343,4.76,100,99
3678216,2012.0,"We are from Amsterdam both working in the creative industry. Soon we will be married but we are already live together for years in our beautiful loft. We love our city, our friends, wine, Westerpark, nature and classic cars. ",2,False,4.0,84,4.83,100,100
4068486,2012.0,"Danielle, Amsterdam",2,False,1.0,10,5.0,,
2313061,2012.0,"Hi, my name is Marcel and I live in the centre of Amsterdam in between the historic canals, the Dam square, the Anne Frank House and the famous Jordaan. Surrounded with restaurants, terraces and shops this is one if the best locations in the city, because it’s in the middle of where all happens yet in a quiet street. In my house I offer two double bed & coffee rooms each with a private shower and one room even with a bath. I live in the building and I have my own bathroom. A bed & coffee room means your rent a b&b room, but instead of breakfast with unlimited coffee and tea that you make with your own Nespresso maker. The building offers a pretty unique large roof terrace that is magically lit by night. 

I'm a foody and spend much of my time cooking, going to the local markets and enjoy restaurants. If you need some advise where to go or what to eat please ask!

In my home I offer my guests privacy. But please knock my door for questions or a chat any time and most likely we’ll meet on the terrace anyway ;)

Enjoying a city like Amsterdam is all about having a place where you feel comfortable and safe at home in a strange environment. And especially to have a good bed, a warm shower and a nice cup of coffee or tea with a stroopwafel at any time you like. In my travels I visit and visited a lot of B&B's globally. Staying in a room in somebody’s home often felt I was staying with friends. Some of them became and still are dear friends after many years. This experience is what I try to offer my guests. Live like a local, feel at home. Tot ziens in Amsterdam, Marcel.

B&B Lisenced by council of Amsterdam. 
",2,True,2.0,879,4.9,100,97
